origin,destination,weight,shipment_type,day_of_week,delivery_days
Pune,Chennai,21.43669941406724,Standard,5,4.3
Mumbai,Ahmedabad,79.32028374844725,Standard,1,3.2
Chennai,Delhi,91.20457717744368,Express,5,3.9
Ahmedabad,Surat,22.588075503475185,Express,6,1.7
Surat,Ahmedabad,124.6880959771031,Standard,4,4.5
Mumbai,Chennai,17.0173023812257,Air,2,1.4
Hyderabad,Mumbai,1.3862681928632836,Express,0,1.7
Pune,Chennai,109.20211513424678,Standard,5,5.5
Ahmedabad,Jaipur,134.0834202330163,Standard,1,4.2
Chennai,Surat,129.6047619693023,Ocean,4,7.4
Surat,Chennai,42.068287875834216,Standard,6,3.7
Ahmedabad,Delhi,84.94046485151623,Standard,3,3.5
Delhi,Ahmedabad,117.85086448533286,Standard,2,3.6
Jaipur,Kolkata,83.74341539954065,Express,4,3.0
Hyderabad,Ahmedabad,17.908605850664358,Express,0,1.9
Hyderabad,Chennai,25.65051105895062,Express,3,2.0
Jaipur,Surat,116.16028556077245,Express,6,3.0
Bangalore,Delhi,77.13110271364691,Express,4,3.5
Pune,Kolkata,25.222878614221298,Ocean,4,6.6
Chennai,Hyderabad,6.663558192859528,Standard,0,3.5
Mumbai,Delhi,60.64527530182416,Standard,4,4.3
Pune,Mumbai,43.35575690240994,Standard,0,2.9
Hyderabad,Pune,122.03279660639359,Standard,6,3.7
Surat,Bangalore,119.32226434570609,Standard,3,4.1
Jaipur,Delhi,84.86300916813961,Standard,6,2.3
Pune,Delhi,42.58568830547014,Standard,2,3.5
Delhi,Pune,126.99481824048921,Air,1,2.4
Mumbai,Jaipur,64.74568283500189,Express,3,2.1
Kolkata,Chennai,148.7590694222751,Ocean,6,7.5
Delhi,Pune,47.59373714087122,Express,0,2.4
Pune,Ahmedabad,87.36645044694531,Ocean,6,4.7
Ahmedabad,Pune,123.7898452645765,Standard,3,3.7
Kolkata,Pune,99.18777599792801,Air,1,1.9
Pune,Mumbai,31.073398634572975,Standard,4,4.0
Surat,Kolkata,93.94150477764418,Air,3,1.3
Bangalore,Hyderabad,57.14362000472449,Standard,4,4.8
Kolkata,Surat,67.93784847629131,Ocean,6,6.4
Hyderabad,Chennai,115.84993017966023,Express,6,2.9
Hyderabad,Delhi,139.6141255172658,Air,5,2.6
Kolkata,Surat,107.75183153307894,Ocean,4,7.5
Mumbai,Jaipur,90.61972607388053,Ocean,6,5.7
Delhi,Mumbai,132.09707517409677,Ocean,5,7.1
Surat,Ahmedabad,140.896828499537,Standard,3,3.7
Kolkata,Ahmedabad,102.04742669797906,Standard,3,5.2
Delhi,Bangalore,140.84463901098195,Express,1,3.5
Kolkata,Delhi,25.95523600072484,Express,6,1.8
Delhi,Bangalore,117.78358754328448,Standard,1,4.6
Surat,Chennai,74.6632840358294,Standard,2,3.3
Jaipur,Mumbai,36.39041313952321,Express,5,3.2
Delhi,Chennai,50.36009687259859,Standard,2,4.2
Ahmedabad,Mumbai,20.2439882099716,Standard,5,3.8
Kolkata,Jaipur,5.26677688368452,Standard,4,4.8
Bangalore,Jaipur,1.7810970162057331,Standard,0,4.4
Jaipur,Hyderabad,27.58857169064281,Express,0,2.4
Kolkata,Surat,143.11116017508496,Air,6,2.4
Chennai,Kolkata,83.41223438912546,Air,0,1.8
Pune,Chennai,90.09438816341657,Express,2,3.1
Mumbai,Hyderabad,24.71409406823958,Air,5,2.1
Kolkata,Surat,119.52979929086361,Standard,2,5.0
Hyderabad,Jaipur,67.98773903894306,Standard,5,5.0
Ahmedabad,Chennai,134.96823614079835,Ocean,3,7.5
Hyderabad,Surat,18.490895816336277,Standard,3,2.9
Surat,Ahmedabad,55.39248525747818,Standard,2,3.1
Kolkata,Delhi,104.47552464705872,Express,5,3.6
Kolkata,Hyderabad,80.39064185317184,Air,3,1.3
Pune,Bangalore,113.7316286504886,Standard,2,3.5
Pune,Bangalore,49.953851719765964,Standard,0,3.3
Bangalore,Hyderabad,143.61838517211024,Standard,1,3.9
Pune,Kolkata,121.67221474466261,Ocean,0,6.0
Chennai,Pune,134.04336212192808,Express,4,3.6
Surat,Jaipur,109.97896520592306,Express,3,2.5
Ahmedabad,Chennai,119.38487968629222,Ocean,6,7.4
Hyderabad,Surat,94.6731153571583,Standard,2,4.1
Chennai,Mumbai,40.13592758613805,Express,2,1.9
Surat,Delhi,109.90052620813202,Standard,2,3.8
Chennai,Hyderabad,52.804323286260534,Air,0,1.3
Ahmedabad,Mumbai,142.15631068465007,Standard,3,4.0
Delhi,Pune,75.08148676250521,Ocean,2,5.5
Hyderabad,Jaipur,51.429689712850816,Standard,0,3.8
Jaipur,Kolkata,32.08380608226037,Express,4,3.8
Chennai,Jaipur,81.45518917731194,Air,2,1.9
Surat,Chennai,132.03788118178804,Standard,5,5.6
Mumbai,Hyderabad,118.32378152181023,Air,3,1.6
Hyderabad,Jaipur,110.38596812763649,Standard,6,3.9
Ahmedabad,Jaipur,43.08547515328674,Express,6,2.3
Delhi,Hyderabad,118.807232186024,Express,6,3.1
Delhi,Kolkata,4.906714642604925,Standard,0,2.9
Pune,Ahmedabad,56.70278712279235,Express,3,2.0
Surat,Delhi,82.59703027859695,Ocean,4,6.5
Pune,Surat,109.18349076619941,Standard,0,3.4
Chennai,Jaipur,79.21465743611878,Standard,2,4.8
Bangalore,Mumbai,47.16317739327684,Standard,5,4.4
Kolkata,Ahmedabad,76.50669350837174,Standard,0,3.5
Chennai,Mumbai,9.366679772763971,Standard,4,4.6
Hyderabad,Pune,77.86042090295153,Ocean,6,4.9
Delhi,Mumbai,147.63691206192524,Standard,3,4.7
Surat,Chennai,124.3857379582723,Air,6,1.6
Jaipur,Surat,43.9511239113264,Standard,4,4.8
Hyderabad,Pune,107.42790959565365,Standard,1,3.7
Pune,Chennai,2.6344087620319376,Express,1,1.8
Hyderabad,Pune,65.97561261240398,Standard,4,4.2
Surat,Jaipur,123.86634375345068,Standard,0,4.3
Kolkata,Chennai,110.4785776716991,Express,3,2.3
Mumbai,Surat,107.47664268616874,Air,4,1.7
Hyderabad,Kolkata,103.63945249534743,Air,6,1.7
Hyderabad,Kolkata,146.83897426914606,Air,0,2.6
Bangalore,Jaipur,24.44936377421369,Standard,2,3.3
Hyderabad,Ahmedabad,12.811197022660682,Standard,3,2.9
Chennai,Jaipur,106.70849509982361,Standard,3,4.1
Kolkata,Mumbai,74.54998821661937,Express,6,3.6
Delhi,Pune,83.74823976361711,Ocean,4,6.6
Hyderabad,Ahmedabad,4.3003924343389714,Standard,2,3.0
Delhi,Mumbai,93.75394250230251,Standard,1,3.4
Delhi,Mumbai,33.00842128415119,Standard,4,4.7
Hyderabad,Kolkata,54.82429467046561,Express,3,2.3
Delhi,Hyderabad,53.94372397203649,Air,1,1.2
Bangalore,Mumbai,66.40783934902612,Express,6,2.4
Jaipur,Pune,11.162786917215744,Standard,3,2.6
Delhi,Hyderabad,22.27149640955499,Standard,1,2.9
Ahmedabad,Bangalore,17.793445935393425,Ocean,1,5.6
Kolkata,Mumbai,16.484519724783297,Express,4,3.1
Delhi,Hyderabad,132.31751726568095,Air,0,2.0
Surat,Mumbai,66.16197138431525,Air,0,2.0
Delhi,Mumbai,15.807972187579892,Standard,6,2.9
Surat,Delhi,24.076691378294036,Standard,2,3.7
Surat,Kolkata,61.10789214721316,Standard,2,3.8
Hyderabad,Chennai,53.66548888900605,Air,1,1.4
Delhi,Jaipur,34.086774665708184,Air,5,1.7
Surat,Kolkata,51.79576970434291,Standard,4,4.4
Jaipur,Chennai,115.98842799139892,Standard,1,3.6
Delhi,Kolkata,74.2796228077597,Standard,1,3.8
Ahmedabad,Mumbai,70.39780552921798,Express,6,2.2
Hyderabad,Surat,138.25432753915578,Express,5,4.0
Bangalore,Surat,111.3696514507127,Standard,2,3.8
Mumbai,Kolkata,58.12782998761045,Standard,4,5.6
Delhi,Bangalore,99.88875990774656,Standard,2,5.0
Bangalore,Jaipur,29.377083792586493,Express,1,2.4
Pune,Hyderabad,24.754214447016338,Express,2,2.6
Kolkata,Hyderabad,43.455884817533594,Standard,5,4.9
Surat,Kolkata,138.30749034972465,Standard,4,5.9
Delhi,Pune,84.25609883556635,Standard,2,3.4
Bangalore,Surat,90.23782842355901,Standard,1,4.2
Bangalore,Pune,104.86211360255801,Standard,1,3.9
Hyderabad,Kolkata,64.03678844276956,Standard,3,3.7
Delhi,Ahmedabad,108.38645736563451,Standard,5,4.4
Chennai,Bangalore,67.86208267600955,Standard,5,3.8
Bangalore,Delhi,115.1933095963474,Standard,2,4.5
Ahmedabad,Chennai,111.65362909897175,Express,6,2.5
Chennai,Jaipur,120.10813398873002,Standard,5,5.8
Mumbai,Jaipur,83.45902015689863,Standard,0,3.2
Surat,Delhi,75.078228049769,Standard,3,4.3
Pune,Chennai,94.55248617686179,Air,4,3.3
Kolkata,Jaipur,21.172191387832385,Ocean,0,5.5
Surat,Hyderabad,20.06601185192421,Express,2,1.7
Kolkata,Pune,64.57040958396793,Air,2,2.1
Kolkata,Surat,47.11075819735078,Express,5,3.0
Surat,Hyderabad,100.71278528024065,Express,0,2.7
Pune,Kolkata,97.2933151008116,Standard,1,4.0
Bangalore,Mumbai,10.94882587724818,Express,4,3.0
Jaipur,Pune,109.00277152018772,Express,6,2.5
Pune,Hyderabad,113.43694954299312,Standard,1,3.7
Mumbai,Bangalore,26.756156602416347,Express,2,2.4
Pune,Kolkata,61.83523618059167,Standard,4,6.2
Jaipur,Chennai,140.7141029261851,Express,3,3.7
Ahmedabad,Mumbai,3.4917526825018315,Standard,4,4.1
Delhi,Surat,77.3476075116425,Express,0,2.2
Bangalore,Kolkata,35.920425149351395,Air,3,1.4
Delhi,Surat,84.20253325375909,Air,6,1.7
Delhi,Surat,17.409310597007114,Air,2,1.0
Surat,Kolkata,104.67092933766902,Express,2,2.2
Surat,Kolkata,101.93830188791995,Standard,2,4.4
Chennai,Bangalore,71.6177596892639,Express,0,1.5
Pune,Mumbai,90.74299893401344,Ocean,3,4.8
Mumbai,Ahmedabad,54.096890863702406,Standard,2,2.8
Surat,Kolkata,102.25027858281342,Air,4,3.3
Mumbai,Surat,55.4648778858367,Express,1,2.5
Hyderabad,Kolkata,12.239814298265136,Express,4,3.0
Pune,Hyderabad,60.34806163184835,Standard,0,3.4
Kolkata,Jaipur,5.658329536499734,Standard,2,3.9
Surat,Delhi,106.97213495428011,Express,5,3.2
Jaipur,Mumbai,110.29349406021542,Express,1,2.6
Hyderabad,Pune,140.45387714710088,Standard,4,4.8
Pune,Jaipur,121.87332412497132,Air,3,1.8
Surat,Jaipur,33.426459671727656,Air,4,2.0
Bangalore,Hyderabad,139.5263529542361,Standard,2,3.6
Surat,Jaipur,0.5360107404210379,Standard,3,2.8
Hyderabad,Jaipur,91.15826162319816,Express,1,2.5
Hyderabad,Mumbai,55.38635887888463,Ocean,4,5.8
Jaipur,Bangalore,87.05110784270087,Express,0,3.1
Jaipur,Chennai,123.57234070735167,Standard,1,4.5
Pune,Mumbai,30.238145247532383,Standard,3,2.1
Ahmedabad,Chennai,38.39840190781308,Standard,5,4.6
Jaipur,Bangalore,58.376011091186676,Standard,3,4.3
Ahmedabad,Chennai,48.11117912754466,Air,6,1.0
Delhi,Mumbai,115.60504867432859,Air,5,3.1
Kolkata,Delhi,16.889415063314242,Air,4,2.3
Delhi,Ahmedabad,112.63881572161904,Air,1,1.0
Bangalore,Delhi,124.61149782843832,Ocean,6,7.2
Pune,Hyderabad,136.51863430439303,Air,2,1.5
Pune,Surat,87.72362738927731,Ocean,6,4.3
Mumbai,Jaipur,106.37140331441783,Express,4,3.6
Ahmedabad,Pune,56.35930236077142,Standard,4,4.2
Bangalore,Surat,140.93058485357653,Standard,3,4.3
Jaipur,Hyderabad,109.49054455300936,Ocean,2,5.9
Ahmedabad,Hyderabad,84.25130570977127,Express,5,3.2
Surat,Ahmedabad,140.48386864692694,Express,6,2.2
Jaipur,Pune,87.11726923851833,Standard,0,3.9
Mumbai,Bangalore,134.31838074664876,Express,3,2.5
Chennai,Jaipur,78.1243982563344,Ocean,0,6.1
Bangalore,Jaipur,70.65884168515369,Standard,4,5.4
Kolkata,Chennai,78.9776455943984,Express,4,3.5
Hyderabad,Delhi,137.25570825002498,Express,1,3.0
Ahmedabad,Hyderabad,131.667490820938,Air,2,1.7
Pune,Bangalore,148.56097722203995,Standard,5,4.7
Pune,Bangalore,39.25640024084539,Ocean,0,4.5
Ahmedabad,Hyderabad,92.04053768163932,Air,1,1.0
Jaipur,Chennai,57.73221909054382,Express,0,2.9
Mumbai,Delhi,40.682804075159815,Express,6,2.2
Jaipur,Hyderabad,72.63458591162595,Standard,6,3.7
Jaipur,Bangalore,48.28290976345665,Standard,0,3.2
Jaipur,Delhi,26.168251972709434,Standard,5,3.8
Kolkata,Jaipur,2.0736439233003656,Ocean,6,5.1
Delhi,Jaipur,93.77986342682756,Express,3,2.9
Chennai,Surat,18.324672383769872,Express,6,1.8
Hyderabad,Jaipur,138.731111267458,Standard,4,5.2
Chennai,Delhi,78.13237231809306,Air,3,1.0
Kolkata,Pune,74.442366715085,Express,3,2.6
Kolkata,Pune,35.15264650367866,Ocean,0,6.6
Delhi,Chennai,59.05414816038193,Ocean,6,6.5
Mumbai,Kolkata,60.98857950055603,Express,5,3.4
Jaipur,Surat,71.60528183908471,Express,2,2.1
Kolkata,Delhi,103.60054341631059,Express,5,4.1
Pune,Mumbai,56.706006491279226,Express,3,2.2
Bangalore,Chennai,14.934296550362896,Standard,0,2.7
Mumbai,Kolkata,102.15679302328884,Standard,4,5.0
Chennai,Hyderabad,147.87811974075956,Express,6,2.7
Bangalore,Jaipur,46.162038056113325,Standard,4,4.2
Chennai,Surat,108.57370061344281,Express,6,2.7
Pune,Mumbai,50.016465286156645,Standard,1,2.6
Pune,Hyderabad,75.59410679043043,Standard,4,4.3
Bangalore,Hyderabad,144.77222762503285,Standard,5,4.5
Kolkata,Delhi,106.16518040732376,Air,4,2.0
Kolkata,Hyderabad,88.57544377182772,Express,2,2.0
Hyderabad,Bangalore,52.38353038008966,Express,0,2.0
Chennai,Bangalore,40.37216288026353,Ocean,3,3.3
Surat,Kolkata,15.33471996436015,Air,1,1.0
Kolkata,Delhi,140.3150626205458,Standard,5,5.8
Hyderabad,Ahmedabad,13.058256320833536,Express,6,2.5
Hyderabad,Chennai,6.774922573404148,Express,0,1.6
Surat,Bangalore,146.89964890849205,Standard,2,4.3
Mumbai,Hyderabad,54.38922285781371,Express,1,1.8
Surat,Pune,138.86663358621078,Air,4,2.7
Hyderabad,Pune,72.86382156406334,Ocean,3,4.7
Mumbai,Pune,38.022479585715615,Air,2,1.0
Hyderabad,Delhi,107.16256128079172,Standard,2,4.2
Surat,Delhi,42.548373046880954,Ocean,0,5.4
Ahmedabad,Delhi,83.42670600423514,Standard,0,3.5
Pune,Hyderabad,120.17701112747326,Standard,0,3.8
Delhi,Jaipur,50.375426201163386,Standard,3,2.1
Jaipur,Delhi,149.74247561655034,Air,6,1.5
Surat,Chennai,135.80918010527492,Express,5,4.0
Surat,Ahmedabad,78.38821260307888,Express,3,1.7
Ahmedabad,Surat,65.60800160426226,Standard,5,3.5
Hyderabad,Jaipur,15.504940516710564,Express,5,2.7
Bangalore,Jaipur,57.77050205931116,Standard,1,4.0
Jaipur,Chennai,90.43150170376607,Express,3,2.8
Bangalore,Chennai,27.17053866332287,Express,1,1.8
Bangalore,Delhi,118.39297388371641,Air,5,2.7
Kolkata,Hyderabad,130.31443256573,Air,4,2.8
Pune,Surat,121.49675289643599,Express,3,3.2
Ahmedabad,Jaipur,74.02579268720716,Standard,3,3.3
Jaipur,Ahmedabad,60.210547981799465,Express,2,1.8
Hyderabad,Delhi,26.92515167980738,Air,6,1.0
Chennai,Mumbai,43.65561224998134,Ocean,3,4.4
Pune,Chennai,84.11562987548564,Standard,5,5.0
Bangalore,Kolkata,111.98787809865783,Standard,5,5.2
Pune,Delhi,56.77008021802082,Standard,2,4.0
Jaipur,Delhi,99.16495853138554,Air,2,1.0
Pune,Hyderabad,93.70400098726975,Standard,5,4.4
Pune,Surat,101.72375480669066,Express,0,2.4
Surat,Delhi,40.791837872135446,Standard,5,4.2
Jaipur,Surat,63.982358388648485,Express,4,2.9
Ahmedabad,Mumbai,15.937192010694343,Standard,5,3.3
Delhi,Jaipur,102.55540990282314,Standard,5,3.5
Bangalore,Kolkata,110.3388468332678,Air,6,1.5
Pune,Kolkata,7.892391783562415,Air,1,1.1
Surat,Delhi,37.34844748172206,Standard,3,3.5
Kolkata,Bangalore,92.01884999811027,Standard,1,3.6
Mumbai,Kolkata,4.438926162990682,Air,6,1.2
Jaipur,Ahmedabad,108.0221114212514,Air,4,2.2
Pune,Surat,83.6305716111235,Standard,0,3.5
Pune,Mumbai,74.37179830061996,Express,3,1.7
Ahmedabad,Hyderabad,148.8229074671653,Standard,4,5.3
Delhi,Chennai,87.59179863777811,Standard,4,5.8
Delhi,Kolkata,45.70634911380782,Air,4,2.3
Mumbai,Surat,14.002624764711419,Express,4,2.6
Chennai,Mumbai,115.20810600752041,Ocean,2,6.0
Kolkata,Ahmedabad,74.44117181246716,Standard,6,3.3
Pune,Ahmedabad,11.421240633193753,Standard,5,3.2
Delhi,Mumbai,46.809805186185464,Ocean,3,5.5
Jaipur,Surat,78.96010417952881,Express,4,3.5
Hyderabad,Delhi,51.841382111535744,Express,1,2.6
Ahmedabad,Hyderabad,123.6467807774796,Express,6,2.5
Ahmedabad,Surat,1.9741788864023504,Express,4,2.1
Hyderabad,Bangalore,120.50003397267989,Standard,5,4.5
Chennai,Bangalore,89.25629909088458,Express,0,2.2
Chennai,Kolkata,14.114394221286057,Express,4,3.3
Surat,Delhi,142.35245285082564,Standard,1,3.6
Hyderabad,Ahmedabad,80.71492331611451,Air,2,1.3
Jaipur,Kolkata,89.32115924162864,Air,0,1.5
Chennai,Ahmedabad,16.91255157372547,Express,3,2.0
Pune,Mumbai,125.80480060946246,Express,3,3.3
Kolkata,Hyderabad,102.53270854370373,Air,0,2.1
Jaipur,Hyderabad,113.3865481110729,Air,6,1.6
Mumbai,Jaipur,38.81582776304384,Express,5,2.5
Delhi,Pune,133.77235403514,Air,1,1.9
Pune,Surat,85.5866647829131,Standard,3,3.2
Chennai,Jaipur,67.19408891521557,Express,1,3.0
Delhi,Surat,97.89762845267714,Standard,5,5.1
Jaipur,Hyderabad,15.329582251875351,Ocean,2,5.0
Pune,Jaipur,115.88491753749608,Air,3,1.8
Pune,Jaipur,43.14906054266152,Express,2,1.7
Mumbai,Delhi,16.04986191561951,Standard,0,3.1
Delhi,Jaipur,36.87363823345358,Air,1,1.0
Pune,Kolkata,121.51624483750746,Ocean,3,6.6
Pune,Surat,20.38328876765856,Standard,2,2.7
Pune,Delhi,109.31120730561605,Standard,1,3.7
Pune,Surat,141.05632146350797,Air,1,1.6
Jaipur,Chennai,86.98311277976342,Standard,1,3.7
Surat,Mumbai,14.683171544939375,Ocean,1,3.4
Ahmedabad,Mumbai,26.967695438456005,Express,0,2.3
Kolkata,Delhi,113.60462267864354,Express,0,2.8
Ahmedabad,Chennai,34.10013070751495,Standard,5,5.1
Chennai,Mumbai,34.7335842023966,Express,4,2.9
Kolkata,Surat,39.593189107279095,Air,1,1.4
Surat,Chennai,97.87474781713073,Standard,5,4.7
Ahmedabad,Kolkata,61.47507382584155,Air,4,2.4
Mumbai,Chennai,39.44735809267736,Express,4,2.9
Jaipur,Hyderabad,115.82878335444398,Standard,2,3.2
Hyderabad,Chennai,119.22732497122263,Standard,6,3.5
Jaipur,Surat,100.56501121605947,Express,0,1.6
Chennai,Hyderabad,129.4868875778729,Express,0,2.9
Mumbai,Hyderabad,29.829000737227812,Express,5,2.6
Pune,Kolkata,14.994233197693848,Standard,5,4.9
Pune,Ahmedabad,13.740941986849473,Standard,3,2.8
Hyderabad,Bangalore,89.59105841145171,Express,1,1.7
Kolkata,Pune,142.3551449612721,Express,6,2.9
Kolkata,Jaipur,108.44216093232433,Express,3,2.9
Hyderabad,Surat,4.332021357721176,Ocean,0,4.2
Hyderabad,Kolkata,145.40147082676648,Standard,6,3.8
Jaipur,Pune,133.54469285556965,Express,3,2.5
Ahmedabad,Delhi,60.55273999996135,Air,0,1.0
Chennai,Ahmedabad,101.71144100218498,Express,6,2.6
Delhi,Surat,128.67050961826615,Standard,4,5.2
Mumbai,Pune,20.597446883942236,Air,5,1.2
Delhi,Jaipur,51.25957341003865,Standard,0,3.3
Delhi,Chennai,31.155736466115947,Express,1,2.3
Surat,Delhi,93.51395516395436,Express,3,2.8
Bangalore,Chennai,125.11417491579418,Express,5,3.7
Chennai,Bangalore,65.65813514647255,Express,5,3.0
Bangalore,Chennai,96.90337010501936,Standard,4,5.2
Surat,Delhi,125.2509051263086,Standard,3,3.8
Jaipur,Bangalore,77.40029535339752,Express,6,2.5
Chennai,Kolkata,74.46620731807775,Standard,0,2.9
Kolkata,Ahmedabad,1.3552792655237114,Express,0,1.7
Delhi,Chennai,11.970742103266781,Standard,6,3.9
Delhi,Bangalore,2.006012467988102,Express,3,1.9
Mumbai,Bangalore,125.25382464766294,Express,5,3.3
Chennai,Ahmedabad,44.85925901106662,Express,4,2.9
Pune,Delhi,135.71158867641395,Standard,1,4.2
Kolkata,Surat,47.0007349060191,Standard,0,3.9
Delhi,Chennai,123.95088941373676,Standard,1,4.9
Jaipur,Chennai,12.586596845666469,Air,3,1.0
Mumbai,Hyderabad,105.5082233097938,Express,3,1.9
Kolkata,Chennai,134.60858453742355,Ocean,5,8.2
Surat,Delhi,86.74797553075133,Express,1,2.3
Bangalore,Mumbai,100.41992496655041,Air,1,1.2
Chennai,Kolkata,68.95972468920422,Express,5,3.6
Surat,Ahmedabad,135.96156872174555,Standard,1,4.1
Jaipur,Surat,101.91977538768315,Express,2,2.0
Jaipur,Surat,125.43604178530745,Air,2,2.0
Kolkata,Bangalore,133.66646598153335,Express,0,3.2
Surat,Pune,131.59938031469164,Express,0,2.0
Chennai,Pune,144.0577226176149,Standard,1,4.1
Surat,Pune,105.56604013631325,Standard,3,3.8
Mumbai,Chennai,69.31888422428601,Express,0,1.9
Pune,Bangalore,73.6488785468125,Standard,2,3.4
Surat,Hyderabad,14.578369887961962,Standard,5,4.0
Hyderabad,Chennai,39.25421032820116,Standard,0,2.9
Delhi,Ahmedabad,107.09771624221996,Standard,0,3.5
Mumbai,Bangalore,112.54229479611288,Express,4,3.7
Delhi,Kolkata,63.632670868956836,Standard,1,4.2
Mumbai,Pune,108.23984618529084,Standard,6,3.5
Delhi,Bangalore,7.844470636831922,Standard,5,4.8
Kolkata,Chennai,144.91606449004476,Ocean,1,6.0
Chennai,Delhi,61.52916247694069,Standard,5,5.1
Ahmedabad,Surat,57.44232575526088,Express,4,2.3
Ahmedabad,Bangalore,84.2205963897233,Express,0,2.5
Bangalore,Chennai,143.7183170145604,Express,4,3.4
Bangalore,Kolkata,41.24587336000785,Air,5,2.3
Bangalore,Chennai,95.29452065068055,Standard,1,3.2
Mumbai,Delhi,5.044413514323157,Express,0,2.0
Jaipur,Kolkata,17.66694024234474,Ocean,3,5.4
Bangalore,Hyderabad,95.31708582263542,Standard,5,4.9
Surat,Hyderabad,61.872237734201306,Air,2,1.8
Bangalore,Pune,84.6981148210001,Standard,1,3.8
Surat,Pune,115.16837323212502,Ocean,0,4.2
Kolkata,Ahmedabad,100.77862324587433,Express,3,2.7
Delhi,Chennai,124.89009051320701,Standard,2,4.8
Delhi,Kolkata,100.97970751855783,Standard,6,3.2
Mumbai,Hyderabad,10.202432976142852,Express,1,1.6
Mumbai,Jaipur,31.975602452257515,Standard,5,4.3
Hyderabad,Surat,5.102592044681616,Air,0,1.1
Chennai,Hyderabad,85.5755162371924,Standard,2,3.4
Hyderabad,Ahmedabad,96.19351428963242,Express,3,2.2
Chennai,Hyderabad,93.57254109658582,Standard,6,3.2
Delhi,Jaipur,141.20048010430313,Standard,4,4.9
Kolkata,Mumbai,113.42316996084384,Ocean,6,6.2
Hyderabad,Kolkata,27.499133081756185,Standard,6,3.2
Kolkata,Ahmedabad,44.43656743829786,Standard,4,5.2
Bangalore,Mumbai,64.36007326480603,Standard,6,3.4
Hyderabad,Jaipur,41.036978995994325,Standard,2,2.8
Mumbai,Ahmedabad,125.28294400756093,Express,2,2.1
Kolkata,Pune,69.6428939648595,Standard,2,5.1
Bangalore,Pune,71.41870967620554,Standard,5,4.4
Hyderabad,Pune,83.28920616701849,Air,4,2.5
Jaipur,Surat,60.274952672855655,Standard,0,3.6
Bangalore,Ahmedabad,38.00841026490075,Express,3,1.7
Hyderabad,Ahmedabad,22.90919715155964,Standard,3,3.4
Pune,Ahmedabad,21.246994674838298,Standard,6,3.0
Hyderabad,Jaipur,33.73251254751841,Standard,3,3.1
Delhi,Bangalore,66.33259019704121,Air,5,2.4
Kolkata,Delhi,6.829074412422568,Standard,0,3.7
Jaipur,Mumbai,46.6644084551891,Express,1,1.5
Delhi,Jaipur,17.84999217799305,Standard,3,2.4
Jaipur,Mumbai,21.771789682334905,Air,4,2.2
Kolkata,Jaipur,142.7612562612605,Ocean,1,6.9
Bangalore,Mumbai,99.81805924711054,Standard,2,3.8
Delhi,Hyderabad,3.355099512679061,Air,2,1.1
Pune,Bangalore,115.03520182609698,Standard,5,4.7
Chennai,Mumbai,25.11820424484211,Express,1,2.0
Delhi,Jaipur,76.74789726934074,Air,2,1.5
Bangalore,Surat,27.008032401635408,Air,0,1.0
Surat,Mumbai,144.66849634754536,Express,2,2.3
Pune,Jaipur,88.67205031632272,Air,1,1.6
Chennai,Pune,112.9945662505339,Ocean,5,6.8
Kolkata,Mumbai,138.29824936939437,Ocean,5,8.0
Surat,Kolkata,65.24463851911248,Ocean,0,6.5
Chennai,Delhi,30.3028442772306,Express,0,2.3
Surat,Delhi,3.2729552607989163,Air,0,1.0
Chennai,Delhi,2.1390661431657305,Standard,6,3.7
Hyderabad,Ahmedabad,38.45565963867969,Air,2,1.0
Ahmedabad,Surat,145.59760097532265,Express,0,1.8
Hyderabad,Chennai,127.21231745364425,Express,6,2.6
Chennai,Kolkata,15.373894582524704,Air,0,2.1
Mumbai,Jaipur,102.62048593438324,Express,2,2.6
Kolkata,Mumbai,141.3147934393302,Express,1,3.8
Pune,Jaipur,15.481596683053418,Express,3,1.5
Chennai,Surat,146.9232710341089,Express,0,2.2
Mumbai,Pune,133.09255529663028,Express,3,2.2
Pune,Bangalore,95.14375717483351,Express,2,2.1
Pune,Surat,113.83198846240948,Standard,1,3.5
Pune,Surat,60.22621805145436,Ocean,3,3.8
Chennai,Delhi,84.36299667482336,Standard,6,4.4
Jaipur,Mumbai,102.65877405139197,Standard,1,3.5
Hyderabad,Chennai,32.71455642644341,Ocean,6,3.7
Ahmedabad,Mumbai,109.05285722122807,Standard,3,3.5
Mumbai,Kolkata,58.673889937447015,Express,2,2.9
Delhi,Kolkata,37.82721800308642,Express,3,2.2
Surat,Kolkata,103.57634796131121,Ocean,4,7.8
Bangalore,Mumbai,17.18979807551721,Express,4,3.4
Mumbai,Delhi,132.7322319516826,Express,3,2.7
Surat,Hyderabad,24.47888431341871,Standard,6,3.3
Pune,Ahmedabad,89.93654509785853,Air,2,1.0
